"","speaker","word","의미","동음이의","type","분석1","분석2","성조","지역","age","gender","N","A1","A2","A3","B1","B2","B3","C1","C2","C3","D1","D2","D3","a1","a2","a3","b1","b2","b3","c1","c2","c3","d1","d2","d3","W","w1","w2","w3","weight","weigth_comb"
"2233","KHJO","봅쓸레이","","","외래어4","1","","","부산",60,"여",4,"ㅂ","ㅗ","ㅂ","ㅆ","ㅡ","ㄹ","ㄹ","ㅔ","","ㅇ","ㅣ","","lax","sg","obs","que","sg","son","son","sg","","null","","","110",1,1,0,7,"heavy-heavy-light"
"2234","KHJO","카달로그","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅏ","","ㄷ","ㅏ","ㄹ","ㄹ","ㅗ","","ㄱ","ㅡ","","tsasp","sg","","lax","sg","son","son","sg","","lax","sg","","010",0,1,0,3,"light-heavy-light"
"2235","KHJO","훌라후프","","","외래어4","1","","","부산",60,"여",4,"ㅎ","ㅜ","ㄹ","ㄹ","ㅏ","","ㅎ","ㅜ","","ㅍ","ㅡ","","que","sg","son","son","sg","","que","sg","","tsasp","sg","","100",1,0,0,5,"heavy-light-light"
"2236","KHJO","알루미늄","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅇ","ㅏ","ㄹ","ㄹ","ㅜ","","ㅁ","ㅣ","","ㄴ","ㅠ","ㅁ","null","sg","son","son","sg","","son","","","son","dp","son","100",1,0,0,5,"heavy-light-light"
"2237","KHJO","레지던트","","","외래어4","1","","LLHL","부산",60,"여",4,"ㄹ","ㅔ","","ㅈ","ㅣ","","ㄷ","ㅓ","ㄴ","ㅌ","ㅡ","","son","sg","","lax","","","lax","sg","son","tsasp","sg","","001",0,0,1,2,"light-light-heavy"
"2238","KHJO","에스코트","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅔ","","ㅅ","ㅡ","","ㅋ","ㅗ","","ㅌ","ㅡ","","null","sg","","que","sg","","tsasp","sg","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"2239","KHJO","프리미엄","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅡ","","ㄹ","ㅣ","","ㅁ","ㅣ","","ㅇ","ㅓ","ㅁ","tsasp","sg","","son","","","son","","","null","sg","son","000",0,0,0,1,"light-light-light"
"2240","KHJO","필라멘트","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅣ","ㄹ","ㄹ","ㅏ","","ㅁ","ㅔ","ㄴ","ㅌ","ㅡ","","tsasp","","son","son","sg","","son","sg","son","tsasp","sg","","101",1,0,1,6,"heavy-light-heavy"
"2241","KHJO","페스티발","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅍ","ㅔ","","ㅅ","ㅡ","","ㅌ","ㅣ","","ㅂ","ㅏ","ㄹ","tsasp","sg","","que","sg","","tsasp","","","lax","sg","son","000",0,0,0,1,"light-light-light"
"2242","KHJO","스펙타클","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅅ","ㅡ","","ㅍ","ㅔ","ㄱ","ㅌ","ㅏ","","ㅋ","ㅡ","ㄹ","que","sg","","tsasp","sg","obs","tsasp","sg","","tsasp","sg","son","010",0,1,0,3,"light-heavy-light"
"2243","KHJO","지그재그","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅈ","ㅣ","","ㄱ","ㅡ","","ㅈ","ㅐ","","ㄱ","ㅡ","","lax","","","lax","sg","","lax","sg","","lax","sg","","000",0,0,0,1,"light-light-light"
"2244","KHJO","마스카라","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅁ","ㅏ","","ㅅ","ㅡ","","ㅋ","ㅏ","","ㄹ","ㅏ","","son","sg","","que","sg","","tsasp","sg","","son","sg","","000",0,0,0,1,"light-light-light"
"2245","KHJO","스파게티","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅡ","","ㅍ","ㅏ","","ㄱ","ㅔ","","ㅌ","ㅣ","","que","sg","","tsasp","sg","","lax","sg","","tsasp","","","000",0,0,0,1,"light-light-light"
"2246","KHJO","파인애플","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅏ","","ㅇ","ㅣ","ㄴ","ㅇ","ㅐ","","ㅍ","ㅡ","ㄹ","tsasp","sg","","null","","son","null","sg","","tsasp","sg","son","010",0,1,0,3,"light-heavy-light"
"2247","KHJO","캄보디아","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅏ","ㅁ","ㅂ","ㅗ","","ㄷ","ㅣ","","ㅇ","ㅏ","","tsasp","sg","son","lax","sg","","lax","","","null","sg","","100",1,0,0,5,"heavy-light-light"
"2248","KHJO","매트리스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅁ","ㅐ","","ㅌ","ㅡ","","ㄹ","ㅣ","","ㅅ","ㅡ","","son","sg","","tsasp","sg","","son","","","que","sg","","000",0,0,0,1,"light-light-light"
"2249","KHJO","인센티브","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅇ","ㅣ","ㄴ","ㅅ","ㅔ","ㄴ","ㅌ","ㅣ","","ㅂ","ㅡ","","null","","son","que","sg","son","tsasp","","","lax","sg","","110",1,1,0,7,"heavy-heavy-light"
"2250","KHJO","엑스트라","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅔ","ㄱ","ㅅ","ㅡ","","ㅌ","ㅡ","","ㄹ","ㅏ","","null","sg","obs","que","sg","","tsasp","sg","","son","sg","","100",1,0,0,5,"heavy-light-light"
"2251","KHJO","프리랜서","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅡ","","ㄹ","ㅣ","","ㄹ","ㅐ","ㄴ","ㅅ","ㅓ","","tsasp","sg","","son","","","son","sg","son","que","sg","","001",0,0,1,2,"light-light-heavy"
"2252","KHJO","콘테스트","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅋ","ㅗ","ㄴ","ㅌ","ㅔ","","ㅅ","ㅡ","","ㅌ","ㅡ","","tsasp","sg","son","tsasp","sg","","que","sg","","tsasp","sg","","100",1,0,0,5,"heavy-light-light"
"2253","KHJO","스트레칭","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅅ","ㅡ","","ㅌ","ㅡ","","ㄹ","ㅔ","","ㅊ","ㅣ","ㅇ","que","sg","","tsasp","sg","","son","sg","","tsasp","","son","000",0,0,0,1,"light-light-light"
"2254","KHJO","아이디어","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","","ㅇ","ㅣ","","ㄷ","ㅣ","","ㅇ","ㅓ","","null","sg","","null","","","lax","","","null","sg","","000",0,0,0,1,"light-light-light"
"2255","KHJO","카리스마","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅏ","","ㄹ","ㅣ","","ㅅ","ㅡ","","ㅁ","ㅏ","","tsasp","sg","","son","","","que","sg","","son","sg","","000",0,0,0,1,"light-light-light"
"2256","KHJO","인디애나","","","외래어4","1","","HHHL","부산",60,"여",4,"ㅇ","ㅣ","ㄴ","ㄷ","ㅣ","","ㅇ","ㅐ","","ㄴ","ㅏ","","null","","son","lax","","","null","sg","","son","sg","","100",1,0,0,5,"heavy-light-light"
"2257","KHJO","샹들리에","","","외래어4","1","","","부산",60,"여",4,"ㅅ","ㅑ","ㅇ","ㄷ","ㅡ","ㄹ","ㄹ","ㅣ","","ㅇ","ㅔ","","que","dp","son","lax","sg","son","son","","","null","sg","","110",1,1,0,7,"heavy-heavy-light"
"2258","KHJO","텔레파시","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅌ","ㅔ","ㄹ","ㄹ","ㅔ","","ㅍ","ㅏ","","ㅅ","ㅣ","","tsasp","sg","son","son","sg","","tsasp","sg","","que","","","100",1,0,0,5,"heavy-light-light"
"2259","KHJO","맥또날드","","","외래어4","1","","","부산",60,"여",4,"ㅁ","ㅐ","ㄱ","ㄸ","ㅗ","","ㄴ","ㅏ","ㄹ","ㄷ","ㅡ","","son","sg","obs","tsasp","sg","","son","sg","son","lax","sg","","101",1,0,1,6,"heavy-light-heavy"
"2260","KHJO","시나리오","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅣ","","ㄴ","ㅏ","","ㄹ","ㅣ","","ㅇ","ㅗ","","que","","","son","sg","","son","","","null","sg","","000",0,0,0,1,"light-light-light"
"2261","KHJO","코메디언","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅗ","","ㅁ","ㅔ","","ㄷ","ㅣ","","ㅇ","ㅓ","ㄴ","tsasp","sg","","son","sg","","lax","","","null","sg","son","000",0,0,0,1,"light-light-light"
"2262","KHJO","암모니아","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅇ","ㅏ","ㅁ","ㅁ","ㅗ","","ㄴ","ㅣ","","ㅇ","ㅏ","","null","sg","son","son","sg","","son","","","null","sg","","100",1,0,0,5,"heavy-light-light"
"2263","KHJO","레스토랑","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㄹ","ㅔ","","ㅅ","ㅡ","","ㅌ","ㅗ","","ㄹ","ㅏ","ㅇ","son","sg","","que","sg","","tsasp","sg","","son","sg","son","000",0,0,0,1,"light-light-light"
"2264","KHJO","발레리나","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅂ","ㅏ","ㄹ","ㄹ","ㅔ","","ㄹ","ㅣ","","ㄴ","ㅏ","","lax","sg","son","son","sg","","son","","","son","sg","","100",1,0,0,5,"heavy-light-light"
"2265","KHJO","알리바이","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","ㄹ","ㄹ","ㅣ","","ㅂ","ㅏ","","ㅇ","ㅣ","","null","sg","son","son","","","lax","sg","","null","","","100",1,0,0,5,"heavy-light-light"
"2266","KHJO","호스티스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅎ","ㅗ","","ㅅ","ㅡ","","ㅌ","ㅣ","","ㅅ","ㅡ","","que","sg","","que","sg","","tsasp","","","que","sg","","000",0,0,0,1,"light-light-light"
"2267","KHJO","프라이드","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅡ","","ㄹ","ㅏ","","ㅇ","ㅣ","","ㄷ","ㅡ","","tsasp","sg","","son","sg","","null","","","lax","sg","","000",0,0,0,1,"light-light-light"
"2268","KHJO","헬리콥터","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅎ","ㅔ","ㄹ","ㄹ","ㅣ","","ㅋ","ㅗ","ㅂ","ㅌ","ㅓ","","que","sg","son","son","","","tsasp","sg","obs","tsasp","sg","","101",1,0,1,6,"heavy-light-heavy"
"2269","KHJO","코스모스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅗ","","ㅅ","ㅡ","","ㅁ","ㅗ","","ㅅ","ㅡ","","tsasp","sg","","que","sg","","son","sg","","que","sg","","000",0,0,0,1,"light-light-light"
"2270","KHJO","아이보리","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","","ㅇ","ㅣ","","ㅂ","ㅗ","","ㄹ","ㅣ","","null","sg","","null","","","lax","sg","","son","","","000",0,0,0,1,"light-light-light"
"2271","KHJO","인테리어","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅇ","ㅣ","ㄴ","ㅌ","ㅔ","","ㄹ","ㅣ","","ㅇ","ㅓ","","null","","son","tsasp","sg","","son","","","null","sg","","100",1,0,0,5,"heavy-light-light"
"2272","KHJO","모더니즘","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅁ","ㅗ","","ㄷ","ㅓ","","ㄴ","ㅣ","","ㅈ","ㅡ","ㅁ","son","sg","","lax","sg","","son","","","lax","sg","son","000",0,0,0,1,"light-light-light"
"2273","KHJO","악쎄사리","","","외래어4","1","","","부산",60,"여",4,"ㅇ","ㅏ","ㄱ","ㅆ","ㅔ","","ㅅ","ㅏ","","ㄹ","ㅣ","","null","sg","obs","que","sg","","que","sg","","son","","","100",1,0,0,5,"heavy-light-light"
"2274","KHJO","배드민턴","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅂ","ㅐ","","ㄷ","ㅡ","","ㅁ","ㅣ","ㄴ","ㅌ","ㅓ","ㄴ","lax","sg","","lax","sg","","son","","son","tsasp","sg","son","001",0,0,1,2,"light-light-heavy"
"2275","KHJO","크레파스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅡ","","ㄹ","ㅔ","","ㅍ","ㅏ","","ㅅ","ㅡ","","tsasp","sg","","son","sg","","tsasp","sg","","que","sg","","000",0,0,0,1,"light-light-light"
"2276","KHJO","이탈리아","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅣ","","ㅌ","ㅏ","ㄹ","ㄹ","ㅣ","","ㅇ","ㅏ","","null","","","tsasp","sg","son","son","","","null","sg","","010",0,1,0,3,"light-heavy-light"
"2277","KHJO","카멜레온","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅏ","","ㅁ","ㅔ","ㄹ","ㄹ","ㅔ","","ㅇ","ㅗ","ㄴ","tsasp","sg","","son","sg","son","son","sg","","null","sg","son","010",0,1,0,3,"light-heavy-light"
"2278","KHJO","피라미드","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅣ","","ㄹ","ㅏ","","ㅁ","ㅣ","","ㄷ","ㅡ","","tsasp","","","son","sg","","son","","","lax","sg","","000",0,0,0,1,"light-light-light"
"2279","KHJO","옥쓰포드","","","외래어4","1","","","부산",60,"여",4,"ㅇ","ㅗ","ㄱ","ㅆ","ㅡ","","ㅍ","ㅗ","","ㄷ","ㅡ","","null","sg","obs","que","sg","","tsasp","sg","","lax","sg","","100",1,0,0,5,"heavy-light-light"
"2280","KHJO","퍼레이드","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅓ","","ㄹ","ㅔ","","ㅇ","ㅣ","","ㄷ","ㅡ","","tsasp","sg","","son","sg","","null","","","lax","sg","","000",0,0,0,1,"light-light-light"
"2281","KHJO","토너먼트","","","외래어4","1","","HLLL","부산",60,"여",4,"ㅌ","ㅗ","","ㄴ","ㅓ","","ㅁ","ㅓ","ㄴ","ㅌ","ㅡ","","tsasp","sg","","son","sg","","son","sg","son","tsasp","sg","","001",0,0,1,2,"light-light-heavy"
"2282","KHJO","모자이크","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅁ","ㅗ","","ㅈ","ㅏ","","ㅇ","ㅣ","","ㅋ","ㅡ","","son","sg","","lax","sg","","null","","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"2283","KHJO","파파라치","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅏ","","ㅍ","ㅏ","","ㄹ","ㅏ","","ㅊ","ㅣ","","tsasp","sg","","tsasp","sg","","son","sg","","tsasp","","","000",0,0,0,1,"light-light-light"
"2284","KHJO","칸타빌레","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅋ","ㅏ","ㄴ","ㅌ","ㅏ","","ㅂ","ㅣ","ㄹ","ㄹ","ㅔ","","tsasp","sg","son","tsasp","sg","","lax","","son","son","sg","","101",1,0,1,6,"heavy-light-heavy"
"2285","KHJO","브레이크","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅂ","ㅡ","","ㄹ","ㅔ","","ㅇ","ㅣ","","ㅋ","ㅡ","","lax","sg","","son","sg","","null","","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"2286","KHJO","마스코트","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅁ","ㅏ","","ㅅ","ㅡ","","ㅋ","ㅗ","","ㅌ","ㅡ","","son","sg","","que","sg","","tsasp","sg","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"2287","KHJO","디자이너","","","외래어4","1","","LLHL","부산",60,"여",4,"ㄷ","ㅣ","","ㅈ","ㅏ","","ㅇ","ㅣ","","ㄴ","ㅓ","","lax","","","lax","sg","","null","","","son","sg","","000",0,0,0,1,"light-light-light"
"2288","KHJO","스트레스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅡ","","ㅌ","ㅡ","","ㄹ","ㅔ","","ㅅ","ㅡ","","que","sg","","tsasp","sg","","son","sg","","que","sg","","000",0,0,0,1,"light-light-light"
"2289","KHJO","플라멩고","","","외래어4","1","","","부산",60,"여",4,"ㅍ","ㅡ","ㄹ","ㄹ","ㅏ","","ㅁ","ㅔ","ㅇ","ㄱ","ㅗ","","tsasp","sg","son","son","sg","","son","sg","son","lax","sg","","101",1,0,1,6,"heavy-light-heavy"
"2290","KHJO","아킬레스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","","ㅋ","ㅣ","ㄹ","ㄹ","ㅔ","","ㅅ","ㅡ","","null","sg","","tsasp","","son","son","sg","","que","sg","","010",0,1,0,3,"light-heavy-light"
"2291","KHJO","함부르크","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅎ","ㅏ","ㅁ","ㅂ","ㅜ","","ㄹ","ㅡ","","ㅋ","ㅡ","","que","sg","son","lax","sg","","son","sg","","tsasp","sg","","100",1,0,0,5,"heavy-light-light"
"2292","KHJO","아마추어","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","","ㅁ","ㅏ","","ㅊ","ㅜ","","ㅇ","ㅓ","","null","sg","","son","sg","","tsasp","sg","","null","sg","","000",0,0,0,1,"light-light-light"
"2293","KHJO","신데렐라","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅣ","ㄴ","ㄷ","ㅔ","","ㄹ","ㅔ","ㄹ","ㄹ","ㅏ","","que","","son","lax","sg","","son","sg","son","son","sg","","101",1,0,1,6,"heavy-light-heavy"
"2294","KHJO","파키스탄","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅍ","ㅏ","","ㅋ","ㅣ","","ㅅ","ㅡ","","ㅌ","ㅏ","ㄴ","tsasp","sg","","tsasp","","","que","sg","","tsasp","sg","son","000",0,0,0,1,"light-light-light"
"2295","KHJO","컨베이어","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅋ","ㅓ","ㄴ","ㅂ","ㅔ","","ㅇ","ㅣ","","ㅇ","ㅓ","","tsasp","sg","son","lax","sg","","null","","","null","sg","","100",1,0,0,5,"heavy-light-light"
"2296","KHJO","아코디온","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅇ","ㅏ","","ㅋ","ㅗ","","ㄷ","ㅣ","","ㅇ","ㅗ","ㄴ","null","sg","","tsasp","sg","","lax","","","null","sg","son","000",0,0,0,1,"light-light-light"
"2297","KHJO","피노키오","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅣ","","ㄴ","ㅗ","","ㅋ","ㅣ","","ㅇ","ㅗ","","tsasp","","","son","sg","","tsasp","","","null","sg","","000",0,0,0,1,"light-light-light"
"2298","KHJO","스케이트","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅡ","","ㅋ","ㅔ","","ㅇ","ㅣ","","ㅌ","ㅡ","","que","sg","","tsasp","sg","","null","","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"2299","KHJO","미스테리","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅁ","ㅣ","","ㅅ","ㅡ","","ㅌ","ㅔ","","ㄹ","ㅣ","","son","","","que","sg","","tsasp","sg","","son","","","000",0,0,0,1,"light-light-light"
"2300","KHJO","앙케이트","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅇ","ㅏ","ㅇ","ㅋ","ㅔ","","ㅇ","ㅣ","","ㅌ","ㅡ","","null","sg","son","tsasp","sg","","null","","","tsasp","sg","","100",1,0,0,5,"heavy-light-light"
"2301","KHJO","아카시아","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","","ㅋ","ㅏ","","ㅅ","ㅣ","","ㅇ","ㅏ","","null","sg","","tsasp","sg","","que","","","null","sg","","000",0,0,0,1,"light-light-light"
"2302","KHJO","아프리카","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","","ㅍ","ㅡ","","ㄹ","ㅣ","","ㅋ","ㅏ","","null","sg","","tsasp","sg","","son","","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"2303","KHJO","마이너스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅁ","ㅏ","","ㅇ","ㅣ","","ㄴ","ㅓ","","ㅅ","ㅡ","","son","sg","","null","","","son","sg","","que","sg","","000",0,0,0,1,"light-light-light"
"2304","KHJO","히스테리","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅎ","ㅣ","","ㅅ","ㅡ","","ㅌ","ㅔ","","ㄹ","ㅣ","","que","","","que","sg","","tsasp","sg","","son","","","000",0,0,0,1,"light-light-light"
"2305","KHJO","센세이션","","","외래어4","1","","HHHL","부산",60,"여",4,"ㅅ","ㅔ","ㄴ","ㅅ","ㅔ","","ㅇ","ㅣ","","ㅅ","ㅕ","ㄴ","que","sg","son","que","sg","","null","","","que","dp","son","100",1,0,0,5,"heavy-light-light"
"2306","KHJO","소프라노","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅗ","","ㅍ","ㅡ","","ㄹ","ㅏ","","ㄴ","ㅗ","","que","sg","","tsasp","sg","","son","sg","","son","sg","","000",0,0,0,1,"light-light-light"
"2307","KHJO","호스피스","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅎ","ㅗ","","ㅅ","ㅡ","","ㅍ","ㅣ","","ㅅ","ㅡ","","que","sg","","que","sg","","tsasp","","","que","sg","","000",0,0,0,1,"light-light-light"
"2308","KHJO","프로그램","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅍ","ㅡ","","ㄹ","ㅗ","","ㄱ","ㅡ","","ㄹ","ㅐ","ㅁ","tsasp","sg","","son","sg","","lax","sg","","son","sg","son","000",0,0,0,1,"light-light-light"
"2309","KHJO","스파르타","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅡ","","ㅍ","ㅏ","","ㄹ","ㅡ","","ㅌ","ㅏ","","que","sg","","tsasp","sg","","son","sg","","tsasp","sg","","000",0,0,0,1,"light-light-light"
"2310","KHJO","네덜란드","","","외래어4","1","","LLHL","부산",60,"여",4,"ㄴ","ㅔ","","ㄷ","ㅓ","ㄹ","ㄹ","ㅏ","ㄴ","ㄷ","ㅡ","","son","sg","","lax","sg","son","son","sg","son","lax","sg","","011",0,1,1,4,"light-heavy-heavy"
"2311","KHJO","블라인드","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅂ","ㅡ","ㄹ","ㄹ","ㅏ","","ㅇ","ㅣ","ㄴ","ㄷ","ㅡ","","lax","sg","son","son","sg","","null","","son","lax","sg","","101",1,0,1,6,"heavy-light-heavy"
"2312","KHJO","플레이어","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅍ","ㅡ","ㄹ","ㄹ","ㅔ","","ㅇ","ㅣ","","ㅇ","ㅓ","","tsasp","sg","son","son","sg","","null","","","null","sg","","100",1,0,0,5,"heavy-light-light"
"2313","KHJO","스태미너","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅅ","ㅡ","","ㅌ","ㅐ","","ㅁ","ㅣ","","ㄴ","ㅓ","","que","sg","","tsasp","sg","","son","","","son","sg","","000",0,0,0,1,"light-light-light"
"2314","KHJO","노이로제","","","외래어4","1","","","부산",60,"여",4,"ㄴ","ㅗ","","ㅇ","ㅣ","","ㄹ","ㅗ","","ㅈ","ㅔ","","son","sg","","null","","","son","sg","","lax","sg","","000",0,0,0,1,"light-light-light"
"2315","KHJO","엔지니어","","","외래어4","1","","HHHL","부산",60,"여",4,"ㅇ","ㅔ","ㄴ","ㅈ","ㅣ","","ㄴ","ㅣ","","ㅇ","ㅓ","","null","sg","son","lax","","","son","","","null","sg","","100",1,0,0,5,"heavy-light-light"
"2316","KHJO","오리지날","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅇ","ㅗ","","ㄹ","ㅣ","","ㅈ","ㅣ","","ㄴ","ㅏ","ㄹ","null","sg","","son","","","lax","","","son","sg","son","000",0,0,0,1,"light-light-light"
"2317","KHJO","나프탈렌","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㄴ","ㅏ","","ㅍ","ㅡ","","ㅌ","ㅏ","ㄹ","ㄹ","ㅔ","ㄴ","son","sg","","tsasp","sg","","tsasp","sg","son","son","sg","son","001",0,0,1,2,"light-light-heavy"
"2318","KHJO","뉴질랜드","","","외래어4","1","","HHLL","부산",60,"여",4,"ㄴ","ㅠ","","ㅈ","ㅣ","ㄹ","ㄹ","ㅐ","ㄴ","ㄷ","ㅡ","","son","dp","","lax","","son","son","sg","son","lax","sg","","011",0,1,1,4,"light-heavy-heavy"
"2319","KHJO","크리스찬","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅋ","ㅡ","","ㄹ","ㅣ","","ㅅ","ㅡ","","ㅊ","ㅏ","ㄴ","tsasp","sg","","son","","","que","sg","","tsasp","sg","son","000",0,0,0,1,"light-light-light"
"2320","KHJO","슬라이딩","","","외래어4","1","","LLLH_f","부산",60,"여",4,"ㅅ","ㅡ","ㄹ","ㄹ","ㅏ","","ㅇ","ㅣ","","ㄷ","ㅣ","ㅇ","que","sg","son","son","sg","","null","","","lax","","son","100",1,0,0,5,"heavy-light-light"
"2321","KHJO","아나운서","","","외래어4","1","","LLHL","부산",60,"여",4,"ㅇ","ㅏ","","ㄴ","ㅏ","","ㅇ","ㅜ","ㄴ","ㅅ","ㅓ","","null","sg","","son","sg","","null","sg","son","que","sg","","001",0,0,1,2,"light-light-heavy"
"2322","KHJO","싱가포르","","","외래어4","1","","HHLL","부산",60,"여",4,"ㅅ","ㅣ","ㅇ","ㄱ","ㅏ","","ㅍ","ㅗ","","ㄹ","ㅡ","","que","","son","lax","sg","","tsasp","sg","","son","sg","","100",1,0,0,5,"heavy-light-light"
